area.code,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,day.mins,eve.calls,eve.charge,night.calls,customer.calls,churn
510,0,0,1,12.8,3,233.8,131,18.84,106,0,0
415,0,0,0,10.5,2,204.2,139,24.87,105,0,0
510,0,0,0,0.0,0,242.9,65,17.83,126,1,0
415,0,0,0,12.3,4,150.4,99,19.59,76,1,0
415,0,0,0,12.8,7,208.9,132,21.45,120,0,0
415,0,0,1,14.3,6,191.9,110,21.77,101,1,1
415,0,0,1,9.4,2,130.7,122,22.15,98,2,1
415,1,33,0,5.9,2,119.6,88,23.69,175,2,0
408,0,0,0,8.2,4,273.6,116,9.74,120,1,0
415,0,0,1,11.1,9,156.1,63,15.33,115,2,0
415,1,36,0,8.0,4,178.7,102,15.18,82,2,0
415,0,0,0,11.9,3,177.5,75,24.43,118,2,0
408,0,0,1,9.7,4,211.3,119,8.98,63,4,1
415,0,0,0,7.5,2,175.2,109,20.77,95,1,0
415,1,23,0,12.6,7,114.3,103,16.18,111,3,0
415,1,28,0,7.5,5,251.4,89,19.13,121,1,0
415,0,0,1,17.5,5,216.9,120,17.63,110,1,1
415,1,26,1,9.3,3,217.2,111,12.37,76,0,0
415,0,0,0,11.1,5,159.3,75,10.7,76,1,0
415,1,31,0,11.4,5,143.1,65,20.11,120,2,0
415,0,0,0,5.6,2,154.0,88,28.03,117,3,1
408,1,24,0,11.6,5,186.6,116,18.87,138,1,0
415,1,26,0,9.6,5,170.8,125,16.96,98,5,1
408,1,17,0,12.3,3,124.0,81,17.25,129,1,0
415,0,0,0,14.8,8,198.3,101,23.74,87,3,0
408,0,0,0,9.1,8,172.8,97,17.41,90,2,0
415,1,30,0,6.6,3,217.4,86,18.17,104,0,0
408,1,29,1,14.0,12,265.9,94,18.34,82,0,1
510,1,14,0,17.5,5,93.6,72,16.47,84,1,0
510,0,0,0,7.6,1,98.2,88,26.11,120,2,0
408,0,0,0,9.4,4,214.7,138,13.48,114,2,0
415,0,0,0,12.9,3,168.2,100,19.1,99,1,0
408,0,0,0,9.0,3,202.9,104,13.07,92,3,0
415,0,0,0,11.6,2,261.4,102,13.13,90,1,0
510,0,0,0,8.2,3,73.3,82,13.72,76,4,1
408,0,0,0,9.8,6,45.0,74,12.86,94,2,0
510,0,0,0,13.0,6,231.3,108,14.59,136,1,0
408,0,0,0,10.5,8,47.4,90,14.26,107,2,0
510,0,0,0,12.5,3,227.4,100,15.51,134,0,0
415,1,22,0,11.9,7,40.9,90,11.34,91,0,0
415,0,0,0,8.6,4,124.8,143,13.37,72,2,0
510,0,0,1,12.1,9,68.5,115,28.65,99,0,0
415,1,37,0,7.8,4,163.5,102,17.26,87,2,0
415,0,0,0,6.7,3,163.0,89,18.62,66,2,0
415,1,38,0,10.7,5,213.7,104,21.51,73,2,0
415,1,36,0,5.4,3,201.3,78,3.59,104,1,0
510,0,0,0,9.2,10,310.4,123,5.65,99,4,0
408,0,0,0,18.2,1,48.4,138,23.89,87,1,0
415,1,40,0,14.0,6,171.2,109,12.38,93,1,0
415,1,22,0,8.5,3,166.5,92,15.56,102,0,0
415,0,0,0,12.4,8,216.6,104,16.22,123,0,0
408,0,0,0,9.9,3,107.8,125,18.41,92,2,0
408,1,28,0,7.8,2,141.3,108,14.28,84,1,0
415,1,29,0,6.6,1,209.9,52,13.43,113,0,0
415,1,20,1,14.2,3,237.5,94,21.54,80,9,1
415,0,0,0,3.5,6,234.5,129,18.4,94,3,0
510,1,31,0,12.2,8,103.1,135,20.66,92,3,0
510,1,27,0,11.9,3,129.5,90,21.16,115,1,0
510,0,0,1,8.4,10,279.8,91,21.14,118,2,1
510,1,41,1,10.3,9,136.8,61,17.07,67,5,1
415,1,31,0,5.9,3,100.1,97,20.94,131,0,0
408,1,31,0,10.1,5,237.1,117,17.48,85,4,0
415,0,0,0,7.9,3,172.8,108,15.56,104,4,1
415,0,0,0,11.5,2,224.5,99,17.06,118,2,0
510,0,0,0,10.2,4,288.1,92,21.93,90,3,1
510,0,0,1,10.1,6,78.2,149,16.65,100,2,0
415,0,0,0,12.7,6,148.7,94,22.02,107,2,0
415,1,25,0,13.1,2,194.6,103,10.19,75,2,0
408,0,0,0,12.0,4,159.5,92,25.82,120,0,0
408,1,20,0,9.5,2,194.5,89,18.16,92,1,0
408,0,0,0,8.3,5,174.1,94,21.34,123,2,1
415,0,0,0,7.7,6,131.8,100,11.62,119,2,0
415,0,0,0,10.7,1,160.6,109,20.15,88,1,0
408,1,18,0,7.2,7,146.8,84,26.35,130,0,0
408,1,28,0,9.1,5,200.7,116,22.46,102,1,0
415,0,0,0,10.9,5,145.6,106,8.36,83,1,0
415,1,29,0,8.0,1,229.4,84,21.88,119,2,0
510,0,0,0,4.7,4,211.0,100,16.07,102,3,0
510,1,37,0,11.3,5,121.5,110,23.07,97,2,0
510,0,0,1,3.6,7,216.0,117,16.0,98,2,0
510,0,0,0,10.0,6,293.0,101,13.65,87,2,0
408,1,32,1,15.4,4,221.1,99,22.52,108,2,1
510,0,0,0,10.3,2,181.5,87,16.74,119,1,0
415,1,26,0,14.5,3,74.3,116,15.07,90,2,0
415,0,0,1,10.8,3,62.3,82,23.38,108,1,0
408,1,31,0,9.0,1,228.6,109,21.12,124,3,0
510,0,0,0,9.9,5,228.1,79,23.5,77,2,1
415,1,36,0,14.2,2,309.9,89,17.03,105,1,0
415,0,0,0,13.7,6,201.9,119,19.28,80,3,0
408,0,0,0,11.7,4,149.8,93,15.3,119,2,0
408,1,30,0,7.7,3,183.8,95,19.52,124,1,0
408,1,21,0,16.5,4,186.7,86,28.48,119,1,0
415,0,0,0,7.4,2,209.4,113,29.52,116,1,1
415,1,25,0,10.2,3,223.2,118,15.57,90,3,0
415,0,0,0,10.7,8,164.2,90,13.21,117,1,0
408,0,0,0,10.3,2,150.5,93,16.41,93,1,0
510,0,0,0,9.8,6,234.2,92,24.91,79,0,1
408,0,0,0,10.2,5,55.3,124,14.0,108,1,0
408,0,0,1,8.4,4,221.8,134,17.32,154,1,0
415,0,0,0,7.4,8,169.6,86,5.01,124,1,0
408,0,0,0,13.5,11,89.7,79,22.11,93,5,1
408,1,14,0,8.6,2,80.2,103,18.62,102,1,0
408,0,0,0,11.3,4,218.9,87,25.49,110,2,0
408,0,0,0,12.9,2,125.7,137,17.65,103,1,0
510,0,0,0,9.6,1,176.3,125,7.94,107,2,0
510,1,29,0,9.5,5,207.2,137,21.6,92,2,0
415,0,0,0,12.5,6,205.7,83,13.76,104,2,0
408,1,28,0,0.0,0,151.4,97,12.95,109,1,0
510,0,0,0,9.6,4,157.5,79,11.11,98,3,0
408,0,0,0,9.1,5,160.4,103,8.72,106,2,0
415,0,0,0,12.3,5,159.0,128,14.27,101,1,0
510,0,0,0,9.1,4,102.6,77,20.91,140,2,0
415,0,0,1,13.9,6,159.7,76,16.79,105,0,1
510,0,0,0,4.6,4,202.8,104,14.09,71,1,0
415,0,0,0,11.6,6,57.5,131,22.57,128,3,0
415,0,0,0,11.4,7,169.9,118,19.14,93,1,0
415,0,0,0,12.7,8,335.5,109,18.06,132,2,1
415,0,0,0,13.1,8,139.5,105,24.59,97,0,0
415,1,29,0,6.6,8,142.3,56,10.09,91,1,0
415,0,0,0,10.6,5,187.8,86,21.13,124,0,0
415,0,0,0,8.7,3,146.2,83,22.23,116,3,0
510,0,0,0,11.6,7,231.8,106,12.8,129,3,0
415,0,0,0,12.7,3,193.7,79,13.11,60,1,0
510,0,0,0,7.7,6,156.4,118,19.84,141,4,0
415,1,29,1,13.2,6,220.7,110,18.5,100,1,1
408,1,37,0,7.3,1,239.8,115,18.86,100,2,0
408,1,35,1,8.8,7,128.2,113,23.33,130,2,0
510,0,0,0,14.0,6,130.2,121,24.73,140,3,0
510,0,0,0,11.6,6,195.4,96,13.14,97,1,0
415,0,0,1,14.5,4,293.3,90,16.02,91,0,1
415,0,0,0,12.8,4,191.3,87,16.48,121,1,0
510,0,0,0,11.5,3,122.4,111,12.22,106,1,0
408,1,33,0,10.6,3,209.6,140,12.49,131,2,0
415,0,0,0,7.1,1,215.7,84,12.44,83,3,0
415,0,0,0,5.1,2,161.4,125,18.75,78,0,0
510,0,0,0,13.8,4,144.2,137,19.27,72,3,0
408,1,37,1,4.1,2,220.2,99,15.75,82,0,1
510,0,0,0,7.4,2,256.2,102,13.66,80,4,0
415,0,0,0,6.5,5,112.7,109,18.5,76,1,0
415,0,0,0,13.7,4,299.5,92,19.27,134,0,1
408,0,0,0,13.9,4,194.8,99,14.53,93,0,0
415,0,0,0,9.5,2,100.8,69,19.55,95,0,0
408,1,22,0,4.8,4,82.5,94,24.64,114,3,0
415,1,34,0,15.6,4,146.4,103,7.62,91,2,0
408,0,0,0,10.8,6,177.9,87,19.09,102,2,0
408,1,19,0,7.5,3,180.1,92,10.84,118,0,0
415,1,31,0,12.9,1,265.3,95,12.55,117,1,0
415,0,0,0,11.4,2,128.6,114,11.39,113,0,0
415,0,0,0,7.9,4,161.5,108,14.75,95,2,0
408,0,0,0,9.8,3,165.3,106,16.87,102,1,0
415,0,0,0,15.6,7,213.8,93,22.53,128,0,0
510,1,24,0,14.0,4,205.5,99,18.64,95,1,0
415,1,22,0,8.5,4,252.9,99,15.12,146,3,0
408,1,28,0,15.4,9,235.6,37,19.37,103,0,0
415,0,0,0,7.5,5,192.0,127,10.85,125,1,0
415,1,39,0,9.1,4,69.1,136,8.61,94,0,0
408,0,0,0,6.0,3,261.7,48,17.9,83,3,1
415,0,0,0,11.5,4,235.5,130,21.86,111,2,0
408,0,0,0,9.5,6,213.4,52,17.42,93,1,0
415,1,39,0,9.2,1,206.9,72,10.86,120,3,0
415,1,22,0,8.5,3,263.8,115,8.79,109,3,0
510,1,31,0,10.5,5,183.4,106,16.62,93,1,0
510,0,0,0,9.4,10,157.6,92,16.5,86,5,1
415,0,0,0,9.3,4,175.6,118,13.75,55,0,0
415,0,0,0,9.3,2,242.5,114,8.74,89,2,0
415,0,0,0,9.9,7,151.0,101,11.17,86,0,0
415,0,0,0,8.3,2,138.1,100,13.98,63,1,0
408,0,0,0,9.5,9,264.7,120,25.93,86,1,1
408,1,31,0,12.0,4,282.3,89,12.92,93,1,0
415,0,0,0,12.3,2,211.2,93,20.2,58,0,0
415,0,0,0,7.4,4,197.1,76,11.06,100,3,0
408,0,0,0,7.8,4,205.3,128,14.17,84,1,0
415,1,22,0,9.2,4,181.8,123,19.39,141,2,0
415,0,0,0,9.6,1,252.0,106,12.77,96,2,0
510,0,0,0,9.2,3,193.8,104,10.11,124,0,0
415,0,0,0,12.3,1,231.2,74,16.04,124,1,0
415,1,33,0,15.5,4,200.1,122,16.06,90,0,0
408,1,26,0,16.3,4,266.7,107,19.75,98,1,0
415,1,36,0,11.9,6,118.1,125,18.83,89,2,0
408,0,0,0,11.8,5,175.3,87,12.27,88,0,0
408,0,0,0,11.2,3,125.1,62,21.15,79,3,0
415,0,0,0,5.9,3,241.9,121,11.0,104,1,0
408,0,0,0,10.6,4,241.2,114,9.9,91,0,0
408,0,0,0,9.4,4,217.1,68,20.06,120,1,0
510,0,0,0,8.9,4,195.4,109,15.4,105,0,0
415,0,0,1,8.7,9,222.4,111,27.8,104,1,1
510,0,0,0,13.1,2,189.5,118,16.13,83,1,0
415,0,0,0,9.3,5,123.1,82,13.46,82,0,0
415,1,38,0,11.4,3,256.7,120,12.79,87,3,0
408,0,0,0,6.5,1,159.1,119,20.54,120,1,0
408,0,0,0,11.1,8,100.1,93,19.83,57,3,0
415,1,32,0,8.6,7,30.9,113,15.9,101,1,0
415,0,0,0,10.1,2,223.2,131,18.22,80,3,0
510,0,0,0,12.6,8,187.4,126,16.99,107,1,0
510,1,21,0,12.1,3,315.6,71,17.76,123,3,0
415,0,0,0,8.2,2,277.5,121,11.2,101,1,0
415,0,0,0,14.9,3,189.8,101,16.77,111,2,0
510,0,0,0,10.2,4,147.2,91,16.39,105,1,0
408,0,0,0,5.7,7,185.8,134,23.5,104,4,0
510,1,29,0,8.0,4,155.4,104,16.02,118,3,0
415,0,0,0,11.6,9,97.6,118,8.97,105,1,0
415,0,0,0,7.5,3,178.8,97,15.16,77,1,0
408,0,0,0,9.1,4,149.3,75,23.26,72,0,0
415,0,0,0,11.0,9,216.8,114,16.22,79,0,0
415,0,0,0,10.7,3,103.3,82,10.97,113,0,0
415,0,0,0,7.7,3,139.4,92,13.52,129,0,0
415,0,0,0,14.1,3,191.2,102,13.93,114,1,0
510,1,23,0,10.4,7,160.0,64,16.1,118,1,0
510,0,0,0,6.5,4,221.7,82,16.41,113,3,0
415,0,0,0,8.5,5,62.9,64,19.64,121,1,0
415,0,0,0,3.6,5,215.6,119,16.6,65,1,0
415,1,32,1,10.6,6,94.7,98,13.12,109,2,0
510,0,0,0,9.7,3,203.2,99,12.96,76,2,0
510,0,0,0,12.5,4,195.3,108,18.42,119,3,0
510,0,0,0,11.4,8,143.7,98,25.31,86,4,0
415,0,0,0,0.0,0,114.4,101,6.66,78,2,0
415,0,0,0,6.9,2,222.8,128,17.26,106,2,0
415,1,22,0,7.3,5,175.9,105,17.99,81,2,0
510,0,0,1,15.3,6,249.9,104,20.61,121,1,1
408,1,30,1,11.4,4,234.5,116,16.59,94,2,0
415,0,0,0,7.2,6,210.7,86,18.63,83,1,0
408,0,0,0,9.3,3,182.3,110,14.44,116,1,0
510,0,0,0,11.7,5,190.3,89,16.53,109,2,0
415,1,38,0,7.4,2,177.1,108,13.91,72,0,0
510,1,36,0,10.9,5,87.2,110,14.39,80,6,1
415,0,0,0,13.5,3,215.6,127,16.44,115,1,0
510,1,36,0,16.4,5,192.8,83,15.05,118,1,0
510,0,0,0,11.9,3,149.3,110,17.02,101,2,0
408,0,0,0,7.8,5,143.7,99,14.51,95,1,0
415,0,0,0,9.2,2,224.8,101,16.15,110,1,0
510,1,39,0,12.7,5,261.2,101,18.21,101,2,0
415,1,26,0,13.4,5,196.5,111,14.94,124,0,0
510,0,0,0,11.5,3,271.2,105,17.22,51,3,1
415,0,0,0,8.0,1,207.2,104,24.86,103,2,0
510,0,0,0,7.2,5,300.4,103,11.32,94,2,0
408,1,37,0,9.5,8,229.6,90,11.25,76,2,0
415,1,20,1,12.1,4,187.5,94,14.43,127,1,0
415,0,0,1,6.5,6,57.1,78,16.97,103,3,0
415,0,0,0,11.0,9,162.1,86,13.18,87,5,1
415,0,0,1,16.7,3,145.0,102,14.94,151,2,1
510,0,0,0,11.4,3,159.5,93,20.47,76,1,0
510,0,0,0,8.8,8,190.7,103,17.73,111,1,0
510,1,20,0,9.4,2,230.6,58,16.07,115,1,0
415,0,0,0,11.5,3,34.0,61,23.68,120,0,0
408,0,0,0,10.4,6,202.0,86,13.9,84,1,0
415,0,0,0,9.1,5,191.7,88,20.52,86,1,0
415,1,26,0,6.6,8,161.3,110,21.28,92,1,0
415,0,0,0,6.4,2,150.6,128,10.12,123,1,0
510,0,0,0,7.8,1,184.6,117,16.66,122,1,0
408,0,0,0,8.7,5,220.7,95,22.97,113,1,0
510,0,0,1,11.0,6,167.3,119,16.87,88,1,0
415,1,32,0,8.2,4,154.0,91,15.77,107,3,0
415,1,29,0,10.1,6,121.1,100,15.84,75,0,0
510,1,23,0,12.7,4,182.1,59,13.99,102,3,0
415,0,0,0,11.0,5,109.6,108,11.7,121,2,0
415,0,0,0,9.6,4,209.9,105,10.36,104,1,0
415,0,0,0,11.4,4,167.5,92,20.58,103,2,0
415,0,0,0,13.1,5,115.8,111,20.68,78,1,0
510,1,30,0,9.8,6,276.6,113,18.71,95,2,0
415,1,21,0,9.5,4,179.4,97,15.39,120,2,0
510,0,0,0,10.1,5,187.3,95,23.02,68,1,0
408,0,0,0,8.4,3,201.2,100,19.31,91,2,0
415,0,0,1,1.3,6,189.6,117,22.73,137,1,0
415,1,35,0,15.0,5,186.8,69,22.19,103,0,0
415,1,31,0,11.4,4,153.5,96,18.62,76,0,0
415,0,0,0,8.7,6,187.6,118,17.7,101,2,0
415,0,0,1,11.0,2,230.9,99,20.67,57,0,1
415,1,26,0,15.2,4,244.9,138,10.03,91,2,0
415,0,0,0,9.7,2,230.9,78,18.96,101,3,0
415,0,0,0,11.0,3,187.1,117,21.27,81,1,0
415,0,0,0,13.3,4,170.7,108,16.24,107,1,0
415,1,28,1,8.8,3,126.9,102,14.19,77,5,1
510,0,0,0,9.2,7,189.5,95,17.6,91,0,0
408,0,0,1,7.7,2,176.9,100,14.27,138,1,1
415,0,0,0,10.6,4,161.1,81,16.9,116,1,0
510,0,0,0,10.7,4,169.4,71,16.76,79,1,0
415,1,20,0,10.5,4,254.4,96,13.74,91,0,0
510,1,24,1,5.8,4,127.7,105,18.28,84,2,0
408,0,0,1,10.1,4,219.1,90,20.65,101,2,0
510,0,0,1,11.0,9,273.5,68,15.62,67,2,0
415,0,0,1,10.7,4,161.9,114,17.08,134,1,0
510,1,27,0,9.4,4,241.7,101,12.07,68,1,0
408,0,0,1,9.4,4,62.8,66,14.48,78,3,0
415,1,22,0,11.2,9,281.1,130,12.21,128,1,0
415,0,0,0,10.7,5,228.2,80,22.41,60,3,0
408,0,0,0,11.3,3,209.8,94,16.53,85,0,0
408,0,0,0,11.1,6,265.6,102,17.75,105,2,1
415,0,0,0,11.8,2,214.9,117,10.01,78,2,0
510,0,0,0,10.5,3,110.5,111,18.97,64,3,0
415,0,0,0,14.1,3,137.8,76,24.34,77,2,0
510,1,33,1,8.2,2,271.5,102,21.54,85,1,1
408,0,0,0,9.0,3,112.8,120,18.6,106,2,0
408,0,0,0,15.1,2,187.3,90,20.37,108,1,0
415,0,0,0,10.8,4,197.0,105,22.89,105,1,0
415,1,32,0,8.4,2,180.4,124,11.0,124,1,0
408,0,0,1,14.5,7,148.5,125,18.65,121,1,1
415,1,22,0,14.6,5,197.1,95,22.05,135,2,0
415,1,26,0,15.9,5,153.7,146,11.71,104,1,0
415,1,27,0,11.3,2,261.3,101,18.78,97,1,0
510,0,0,0,9.4,5,246.2,134,17.2,95,1,0
510,0,0,0,6.5,4,191.0,119,27.1,79,0,0
408,0,0,0,12.6,3,208.3,89,21.56,86,1,0
415,0,0,0,9.8,4,253.0,78,18.64,89,0,0
408,0,0,0,6.8,4,202.3,111,17.13,82,0,0
408,0,0,0,10.2,5,174.4,98,13.29,121,0,0
415,1,30,0,12.1,3,127.1,116,14.63,111,1,0
510,1,16,1,11.3,3,143.5,58,20.62,95,0,0
510,1,17,0,5.8,3,186.9,138,20.4,64,1,0
510,0,0,0,12.1,4,194.0,114,20.57,108,1,0
510,0,0,0,9.9,6,234.8,131,9.08,122,0,0
510,0,0,0,13.1,4,123.7,80,8.76,82,1,0
510,0,0,0,15.3,5,173.9,83,23.49,113,0,0
415,0,0,0,5.7,3,314.6,86,14.43,100,2,1
510,0,0,0,12.1,5,227.9,115,17.64,100,1,0
510,0,0,0,6.6,6,95.5,63,13.91,118,2,0
408,0,0,0,15.1,3,185.3,73,17.68,124,1,0
415,0,0,0,13.1,3,146.3,95,17.23,103,1,0
510,1,16,0,12.7,3,184.0,134,6.49,96,2,0
415,0,0,0,13.1,5,105.8,88,3.73,87,0,0
415,0,0,0,11.7,4,178.0,64,13.07,105,1,0
510,1,24,0,10.1,6,149.4,72,10.53,84,1,0
510,0,0,0,11.3,3,209.4,78,11.26,123,2,0
415,0,0,0,11.6,6,172.1,99,17.99,105,1,0
510,0,0,1,9.4,9,169.3,147,18.52,77,1,0
415,0,0,0,12.2,4,119.1,136,24.45,100,0,0
415,0,0,0,5.5,2,194.2,87,14.74,114,2,0
510,0,0,0,9.9,3,198.8,73,19.56,81,2,0
408,0,0,1,13.4,1,167.7,121,7.96,115,3,1
415,0,0,0,11.8,2,202.2,93,18.43,99,2,0
408,0,0,0,9.4,4,322.5,93,17.39,128,2,1
510,0,0,0,10.2,3,216.2,84,18.33,127,0,0
415,0,0,0,9.4,3,76.4,74,9.83,94,3,0
510,0,0,0,9.9,3,72.7,117,17.73,71,1,0
415,1,31,0,9.7,4,210.4,97,19.17,120,0,0
510,1,28,0,11.9,8,201.8,128,25.92,133,1,0
415,1,17,0,16.1,5,219.5,94,18.88,92,1,0
408,0,0,0,9.0,6,99.3,136,22.99,94,3,0
408,0,0,0,15.8,6,224.7,112,11.0,109,1,0
408,1,19,0,14.6,6,176.6,66,13.83,98,1,0
415,0,0,0,10.3,4,180.6,114,16.23,125,1,1
415,1,31,0,10.3,4,125.9,102,16.69,75,1,0
408,0,0,0,9.1,9,237.6,107,16.35,111,0,0
415,0,0,0,9.2,2,198.4,106,22.5,101,2,0
408,0,0,0,10.9,5,274.3,109,4.5,119,0,0
408,0,0,1,11.0,4,199.6,96,17.97,84,3,1
510,0,0,0,9.6,3,217.7,74,23.25,99,3,0
415,0,0,0,7.6,6,134.7,90,20.05,113,3,0
510,0,0,0,6.2,7,256.3,106,15.32,135,2,0
408,0,0,0,12.7,2,183.6,98,10.26,112,1,0
415,0,0,0,9.2,4,176.2,115,16.66,95,1,0
415,1,37,0,11.7,8,205.0,103,14.06,81,1,0
408,0,0,0,11.3,3,267.9,74,18.96,90,3,1
415,0,0,0,9.9,6,179.2,130,14.89,92,2,0
415,0,0,0,14.9,3,149.4,105,16.7,108,1,0
510,1,38,0,13.1,3,163.6,113,12.47,115,3,0
510,0,0,0,8.9,4,165.4,103,15.61,108,3,0
415,0,0,0,9.9,9,209.8,82,14.56,119,4,0
415,1,27,0,11.1,3,220.1,133,22.8,80,0,0
510,0,0,0,8.2,5,141.3,95,13.12,91,1,0
408,0,0,0,4.0,7,196.5,123,20.51,105,0,0
510,0,0,1,7.4,4,180.9,118,17.81,105,2,0
408,0,0,0,14.9,5,105.0,90,21.39,93,0,0
510,0,0,0,11.1,6,271.4,102,16.18,118,4,1
408,0,0,0,9.3,1,166.8,117,20.06,77,1,0
415,1,15,0,9.1,4,154.6,106,20.88,90,1,0
415,0,0,0,7.5,2,127.0,75,27.47,127,1,0
415,0,0,1,5.9,4,267.4,85,17.36,146,1,0
415,0,0,0,0.0,0,281.0,108,13.65,74,1,0
510,1,33,0,11.8,8,270.8,110,18.73,104,4,0
408,0,0,0,10.2,7,171.2,102,15.78,64,1,0
510,0,0,0,6.7,8,124.1,120,17.22,119,3,0
415,0,0,0,7.2,3,162.8,111,24.68,140,1,0
415,0,0,0,15.0,7,254.8,80,12.19,102,2,0
408,1,26,0,5.4,3,254.9,135,20.67,95,2,0
510,1,31,0,8.9,3,107.7,104,16.06,98,0,0
408,0,0,0,7.6,7,158.8,91,22.51,77,1,0
415,0,0,0,5.5,4,182.9,85,20.37,104,2,0
415,0,0,0,12.4,5,198.5,90,3.61,124,0,0
415,0,0,0,12.0,2,178.4,134,19.86,91,0,0
510,0,0,0,6.2,5,110.9,115,13.47,131,1,0
415,1,27,0,12.3,4,166.9,92,18.8,97,1,1
415,0,0,1,10.7,3,244.8,105,5.17,110,2,0
510,0,0,0,11.9,3,120.8,101,14.43,63,4,1
415,0,0,0,8.5,3,165.3,101,17.85,93,2,0
415,0,0,0,14.4,7,126.7,131,13.22,112,2,0
408,1,35,0,15.5,7,215.9,107,17.05,107,0,0
415,0,0,0,8.0,2,140.1,126,17.82,77,1,0
415,1,32,0,8.7,7,209.9,104,21.23,92,1,0
510,1,29,1,5.5,6,139.8,91,11.75,88,0,0
510,0,0,0,11.3,3,321.6,115,21.39,158,2,1
415,0,0,0,5.9,8,214.2,78,16.73,112,0,0
415,0,0,0,9.0,3,260.0,127,17.89,70,1,1
415,0,0,0,13.4,4,191.9,87,6.03,107,4,1
408,0,0,0,13.5,3,213.0,104,16.05,89,0,0
415,1,24,0,16.9,2,118.1,72,9.32,73,1,0
415,1,25,0,5.1,6,82.2,109,13.88,104,0,0
415,1,32,0,8.1,5,163.8,123,15.11,106,0,0
415,0,0,0,14.4,11,267.8,121,26.89,91,5,1
510,0,0,0,10.6,3,159.8,86,10.23,93,2,0
408,1,24,0,10.6,4,214.3,55,24.63,130,1,0
510,0,0,0,10.5,4,287.3,114,24.48,112,0,1
408,0,0,0,7.5,3,101.2,87,12.04,124,2,0
415,0,0,0,13.2,5,102.8,125,23.94,113,2,0
415,0,0,0,8.3,6,109.1,96,9.83,84,0,0
408,0,0,0,5.2,2,215.9,108,18.45,130,1,0
415,0,0,0,11.0,4,203.4,97,10.94,113,1,0
510,0,0,0,9.2,2,110.1,59,14.37,94,1,0
415,0,0,0,9.3,5,239.9,51,12.1,106,1,0
415,0,0,0,13.8,3,144.8,66,9.56,79,1,0
408,0,0,0,7.9,4,135.4,85,17.5,103,1,0
415,0,0,0,10.8,2,84.2,103,6.87,79,1,0
415,0,0,0,14.0,6,209.1,80,9.02,90,0,0
415,1,24,0,11.4,5,130.1,61,16.66,123,0,0
510,1,24,0,7.8,5,175.8,98,13.18,64,2,0
415,0,0,0,6.6,5,241.9,112,12.34,105,1,0
415,0,0,0,9.8,4,136.7,105,19.43,114,0,0
510,0,0,0,12.0,2,67.7,86,16.63,137,1,0
415,0,0,0,10.0,2,200.4,105,26.28,118,1,0
510,0,0,1,14.1,4,125.8,96,17.65,143,1,1
408,0,0,0,11.2,2,128.2,105,11.32,123,1,0
408,0,0,0,13.0,3,226.3,107,18.96,92,4,0
510,1,37,0,9.2,4,162.3,115,19.88,94,0,0
415,0,0,0,6.7,2,224.4,97,12.57,74,2,0
415,0,0,0,14.3,2,120.5,52,16.12,107,1,0
408,0,0,0,11.9,8,91.1,115,15.24,89,2,0
415,0,0,0,15.5,4,168.8,107,20.52,106,0,0
510,0,0,0,6.5,5,153.5,115,24.42,85,2,0
415,0,0,0,6.4,2,226.2,114,11.93,110,0,0
510,0,0,0,12.6,2,191.9,127,17.59,88,1,0
415,1,28,0,9.2,6,167.9,105,16.21,103,4,1
415,0,0,0,11.5,6,180.0,77,12.33,120,2,0
408,0,0,0,13.4,5,257.4,91,22.19,107,2,1
415,1,28,0,11.0,4,174.4,80,14.44,130,1,0
408,0,0,0,8.4,3,159.7,121,13.21,114,1,0
408,0,0,0,11.0,3,237.2,87,18.92,81,1,0
415,0,0,0,7.9,3,103.0,103,20.6,89,1,0
415,0,0,0,11.6,2,153.8,89,19.89,77,4,0
415,0,0,0,10.7,2,205.1,95,13.64,142,3,0
415,1,39,0,8.6,3,175.7,94,15.91,118,2,0
510,0,0,0,8.6,8,155.9,112,19.06,116,2,0
415,1,34,0,10.3,5,154.4,142,18.82,103,0,0
415,1,23,0,7.1,3,209.7,63,15.61,111,2,0
510,1,23,0,12.3,3,232.4,88,15.81,128,3,0
408,0,0,0,12.8,5,165.4,87,9.83,118,2,0
415,0,0,0,13.3,3,199.2,12,15.92,85,3,0
408,0,0,0,4.2,3,217.6,51,27.24,110,0,0
415,0,0,0,7.7,2,212.1,88,12.76,111,3,0
415,1,30,0,10.8,5,154.0,97,14.09,83,1,0
408,1,31,0,13.3,2,193.8,98,17.22,102,1,0
415,0,0,0,12.2,4,175.4,105,21.09,85,0,0
510,1,22,0,15.7,5,152.0,131,22.0,109,2,1
408,0,0,0,9.2,3,230.2,121,15.87,100,0,0
408,1,33,0,13.5,3,174.9,105,21.1,116,1,1
415,0,0,0,8.8,4,190.2,64,22.29,92,0,0
415,0,0,0,11.5,1,176.4,123,19.12,50,1,0
415,0,0,0,5.0,5,160.9,65,21.35,97,3,0
415,0,0,0,11.8,3,228.7,99,13.86,90,1,0
408,0,0,0,12.3,2,144.0,100,15.44,93,0,0
510,0,0,0,10.4,6,334.3,104,16.33,83,0,1
415,0,0,0,13.0,6,130.5,117,11.15,63,0,0
408,1,21,0,11.8,2,134.2,128,13.81,90,4,1
415,0,0,0,13.1,4,278.0,114,22.64,118,4,1
415,0,0,0,7.8,5,105.4,122,18.26,126,0,0
510,0,0,0,11.6,8,188.9,104,17.33,124,3,0
